step,sg_loss,cbow_loss,var_loss,lr
1796150,2.566662,2.793610,2.021437,0.000735
1796200,2.598276,2.832832,2.044157,0.000735
1796250,2.673372,2.974756,2.112454,0.000735
1796300,2.673371,2.978377,2.100519,0.000734
1796350,2.628372,2.846517,2.059557,0.000734
1796400,2.662351,2.943337,2.094656,0.000734
1796450,2.681541,3.006883,2.118217,0.000733
1796500,2.624335,2.879229,2.056353,0.000733
1796550,2.679777,2.960838,2.101734,0.000733
1796600,2.651016,2.932689,2.082197,0.000733
1796650,2.667491,2.967610,2.103583,0.000732
1796700,2.657033,2.942152,2.086483,0.000732
1796750,2.636388,2.907937,2.066856,0.000732
1796800,2.585319,2.824403,2.026666,0.000731
1796850,2.647826,2.939412,2.090007,0.000731
1796900,2.673721,2.977714,2.102436,0.000731
1796950,2.668527,2.957608,2.089823,0.000730
1797000,2.665953,2.947896,2.087513,0.000730
1797050,2.606809,2.884886,2.058250,0.000730
1797100,2.626308,2.919340,2.069903,0.000729
1797150,2.629838,2.872652,2.067479,0.000729
1797200,2.656400,2.951194,2.089479,0.000729
1797250,2.668038,2.995261,2.108872,0.000729
1797300,2.644195,2.899363,2.067516,0.000728
1797350,2.561578,2.825462,2.030259,0.000728
1797400,2.670890,2.996427,2.108909,0.000728
1797450,2.654835,2.954069,2.090163,0.000727
1797500,2.648790,2.964829,2.093731,0.000727
1797550,2.622693,2.886167,2.072082,0.000727
1797600,2.677574,2.964485,2.103863,0.000726
1797650,2.604299,2.851810,2.045791,0.000726
1797700,2.656262,2.934476,2.085319,0.000726
1797750,2.679493,2.961811,2.100565,0.000726
1797800,2.623646,2.867472,2.065809,0.000725
1797850,2.642181,2.929221,2.081940,0.000725
1797900,2.650425,2.939360,2.087937,0.000725
1797950,2.643992,2.917749,2.088231,0.000724
1798000,2.646967,2.938310,2.084964,0.000724
1798050,2.656178,2.963145,2.088592,0.000724
1798100,2.621653,2.899305,2.070956,0.000723
1798150,2.660679,2.948277,2.092831,0.000723
1798200,2.653874,2.944607,2.089735,0.000723
1798250,2.689198,3.014932,2.117553,0.000722
1798300,2.625200,2.867311,2.064201,0.000722
1798350,2.639382,2.916199,2.073949,0.000722
1798400,2.653169,2.951469,2.084979,0.000722
1798450,2.594026,2.841188,2.046952,0.000721
1798500,2.637155,2.876620,2.067539,0.000721
1798550,2.654663,2.940051,2.092889,0.000721
1798600,2.611150,2.876891,2.059591,0.000720
1798650,2.620749,2.883133,2.072572,0.000720
1798700,2.657610,2.959432,2.091831,0.000720
1798750,2.621537,2.876082,2.052280,0.000719
1798800,2.615848,2.870009,2.056234,0.000719
1798850,2.593356,2.825102,2.056003,0.000719
1798900,2.618554,2.849109,2.038214,0.000718
1798950,2.585512,2.832714,2.041850,0.000718
1799000,2.517910,2.674118,1.980066,0.000718
1799050,2.646641,2.931090,2.077863,0.000718
1799100,2.519978,2.723107,1.988830,0.000717
1799150,2.593784,2.801166,2.042236,0.000717
1799200,2.668243,2.941827,2.096686,0.000717
1799250,2.655923,2.959347,2.089618,0.000716
1799300,2.626580,2.827797,2.043747,0.000716
1799350,2.652295,2.923285,2.084382,0.000716
1799400,2.649367,2.934420,2.086297,0.000715
1799450,2.637477,2.883782,2.065424,0.000715
1799500,2.685740,3.015113,2.116839,0.000715
1799550,2.701025,3.024007,2.123481,0.000715
1799600,2.661471,2.978591,2.098990,0.000714
1799650,2.588218,2.802536,2.041881,0.000714
1799700,2.657364,2.949826,2.094250,0.000714
1799750,2.671237,2.971810,2.102696,0.000713
1799800,2.629923,2.886050,2.066586,0.000713
1799850,2.670577,2.961386,2.099917,0.000713
1799900,2.660845,2.934142,2.092592,0.000712
1799950,2.651766,2.995457,2.100158,0.000712
1800000,2.625220,2.881569,2.058391,0.000712
1800000,2.625220,2.881569,2.058391,0.000712,0.800000,0.599047,0.518152,-0.080895
1800050,2.668017,2.978396,2.107978,0.000711
1800100,2.638442,2.898110,2.067379,0.000711
1800150,2.618315,2.859803,2.059631,0.000711
1800200,2.597438,2.835856,2.047040,0.000711
1800250,2.635096,2.921135,2.074597,0.000710
1800300,2.639891,2.910579,2.073650,0.000710
1800350,2.652626,2.948055,2.085802,0.000710
1800400,2.680350,2.973387,2.109335,0.000709
1800450,2.590393,2.856060,2.046647,0.000709
1800500,2.687125,2.978374,2.108232,0.000709
1800550,2.619825,2.812028,2.049595,0.000708
1800600,2.618034,2.881349,2.062580,0.000708
1800650,2.647156,2.929728,2.084612,0.000708
1800700,2.633991,2.895695,2.069299,0.000708
1800750,2.645727,2.924223,2.085587,0.000707
1800800,2.682486,2.996112,2.111067,0.000707
1800850,2.671839,2.969285,2.095672,0.000707
1800900,2.597537,2.837808,2.046674,0.000706
1800950,2.674415,2.951635,2.102814,0.000706
1801000,2.668476,2.972150,2.102692,0.000706
1801050,2.624813,2.878494,2.060784,0.000705
1801100,2.660885,2.964155,2.092218,0.000705
1801150,2.696389,3.036145,2.125582,0.000705
1801200,2.647493,2.929356,2.087332,0.000705
1801250,2.637206,2.922341,2.074136,0.000704
1801300,2.666315,2.958811,2.094249,0.000704
1801350,2.653403,2.936660,2.089538,0.000704
1801400,2.657210,2.929600,2.085384,0.000703
1801450,2.683941,2.964417,2.114425,0.000703
1801500,2.661395,2.965600,2.096910,0.000703
1801550,2.679249,2.998822,2.115666,0.000702
1801600,2.641352,2.898419,2.080179,0.000702
1801650,2.664522,2.940234,2.095734,0.000702
1801700,2.689034,3.013288,2.119919,0.000702
1801750,2.692367,3.035114,2.120992,0.000701
1801800,2.628033,2.869066,2.070220,0.000701
1801850,2.629361,2.910470,2.072598,0.000701
1801900,2.645622,2.922142,2.074884,0.000700
1801950,2.604478,2.853099,2.051151,0.000700
1802000,2.660336,2.935382,2.096435,0.000700
1802050,2.667417,2.980142,2.102447,0.000699
1802100,2.627016,2.914494,2.072321,0.000699
1802150,2.536484,2.705344,1.994220,0.000699
1802200,2.662592,2.952022,2.094266,0.000699
1802250,2.635443,2.930138,2.077401,0.000698
1802300,2.700797,3.029043,2.131896,0.000698
1802350,2.694659,3.000794,2.123039,0.000698
1802400,2.695661,3.015361,2.117832,0.000697
1802450,2.672825,2.969092,2.103420,0.000697
1802500,2.662754,2.940934,2.085904,0.000697
1802550,2.642385,2.928225,2.082022,0.000696
1802600,2.660189,2.965994,2.096773,0.000696
1802650,2.662609,2.941667,2.087989,0.000696
1802700,2.641387,2.900653,2.075047,0.000696
1802750,2.686529,3.005215,2.123220,0.000695
1802800,2.660663,2.950399,2.088223,0.000695
1802850,2.636117,2.935722,2.080114,0.000695
1802900,2.687025,2.993727,2.117841,0.000694
1802950,2.658265,2.932270,2.088561,0.000694
1803000,2.630268,2.893847,2.067171,0.000694
1803050,2.675507,3.001931,2.115244,0.000693
1803100,2.643572,2.929412,2.084604,0.000693
1803150,2.582588,2.792879,2.030151,0.000693
1803200,2.648854,2.940571,2.100214,0.000693
1803250,2.589569,2.873289,2.046959,0.000692
1803300,2.627199,2.884913,2.071283,0.000692
1803350,2.669317,2.985230,2.099350,0.000692
1803400,2.649930,2.922632,2.084385,0.000691
1803450,2.658872,2.934077,2.092080,0.000691
1803500,2.695287,3.028737,2.120708,0.000691
1803550,2.651977,2.918240,2.091987,0.000690
1803600,2.671913,2.956190,2.096253,0.000690
1803650,2.552061,2.728555,2.000340,0.000690
1803700,2.677339,2.989527,2.108774,0.000690
1803750,2.635684,2.932514,2.078181,0.000689
1803800,2.642495,2.932125,2.084540,0.000689
1803850,2.655686,2.960475,2.091283,0.000689
1803900,2.633807,2.897356,2.069443,0.000688
1803950,2.564219,2.858365,2.032520,0.000688
1804000,2.693326,3.034328,2.123583,0.000688
1804050,2.639297,2.932711,2.081953,0.000687
1804100,2.607198,2.859088,2.048686,0.000687
1804150,2.694224,3.011533,2.118439,0.000687
1804200,2.658680,2.961967,2.094651,0.000687
1804250,2.686663,2.994743,2.113151,0.000686
1804300,2.680597,3.000309,2.112621,0.000686
1804350,2.681750,2.989552,2.109879,0.000686
1804400,2.651454,2.933296,2.083384,0.000685
1804450,2.667922,2.944453,2.092938,0.000685
1804500,2.639808,2.960932,2.094405,0.000685
1804550,2.675315,2.974614,2.105596,0.000684
1804600,2.624603,2.907629,2.074151,0.000684
1804650,2.624420,2.896493,2.065526,0.000684
1804700,2.671326,2.986085,2.111465,0.000684
1804750,2.698957,3.026399,2.120678,0.000683
1804800,2.619232,2.876487,2.062413,0.000683
1804850,2.698765,3.053735,2.134950,0.000683
1804900,2.673721,2.996263,2.107898,0.000682
1804950,2.645937,2.927893,2.083804,0.000682
1805000,2.662102,2.940259,2.101118,0.000682
1805000,2.662102,2.940259,2.101118,0.000682,0.800000,0.606552,0.520864,-0.085688
1805050,2.626620,2.869491,2.066367,0.000682
1805100,2.664852,2.943147,2.097715,0.000681
1805150,2.623180,2.867500,2.060720,0.000681
1805200,2.595000,2.812364,2.041020,0.000681
1805250,2.622273,2.887621,2.068082,0.000680
1805300,2.692543,3.014474,2.114676,0.000680
1805350,2.657652,2.925435,2.087995,0.000680
1805400,2.619802,2.901513,2.073003,0.000679
1805450,2.648515,2.911652,2.080538,0.000679
1805500,2.576300,2.781236,2.020449,0.000679
1805550,2.672397,2.951646,2.097528,0.000679
1805600,2.688112,3.026215,2.117833,0.000678
1805650,2.665662,2.956490,2.101128,0.000678
1805700,2.660605,2.945703,2.085990,0.000678
1805750,2.677325,2.999746,2.108349,0.000677
1805800,2.677298,2.980015,2.104191,0.000677
1805850,2.648570,2.920688,2.088670,0.000677
1805900,2.670625,2.978139,2.102187,0.000676
1805950,2.639718,2.897044,2.074023,0.000676
1806000,2.699274,3.012189,2.120534,0.000676
1806050,2.687477,2.992315,2.113621,0.000676
1806100,2.658303,2.966994,2.092665,0.000675
1806150,2.565542,2.777960,2.023369,0.000675
1806200,2.543573,2.757884,2.002425,0.000675
1806250,2.644611,2.920392,2.087316,0.000674
1806300,2.640188,2.912994,2.084668,0.000674
1806350,2.698451,3.015668,2.119845,0.000674
1806400,2.678916,2.987633,2.112192,0.000674
1806450,2.694881,2.983819,2.111961,0.000673
1806500,2.590675,2.821659,2.043194,0.000673
1806550,2.662129,2.968274,2.097562,0.000673
1806600,2.628083,2.873259,2.065476,0.000672
1806650,2.682372,2.984156,2.105227,0.000672
1806700,2.655430,2.955291,2.097229,0.000672
1806750,2.605936,2.872841,2.054239,0.000671
1806800,2.622830,2.874664,2.065498,0.000671
1806850,2.651363,2.934857,2.086539,0.000671
1806900,2.451840,2.699406,1.977082,0.000671
1806950,2.662427,2.936612,2.090613,0.000670
1807000,2.654640,2.943761,2.089777,0.000670
1807050,2.673320,2.976473,2.102327,0.000670
1807100,2.631028,2.875349,2.072369,0.000669
1807150,2.620907,2.872840,2.059924,0.000669
1807200,2.694832,3.001722,2.118281,0.000669
1807250,2.636667,2.914808,2.085518,0.000669
1807300,2.650748,2.952585,2.089656,0.000668
1807350,2.655468,2.966093,2.097083,0.000668
1807400,2.657234,2.974963,2.103064,0.000668
1807450,2.640096,2.920146,2.083062,0.000667
1807500,2.641261,2.939147,2.077371,0.000667
1807550,2.664730,2.942901,2.093520,0.000667
1807600,2.679680,2.992317,2.106634,0.000667
1807650,2.689088,2.977982,2.107879,0.000666
1807700,2.659518,2.966280,2.097981,0.000666
1807750,2.696713,3.038442,2.126868,0.000666
1807800,2.655362,2.972673,2.090993,0.000665
1807850,2.676994,2.989211,2.109544,0.000665
1807900,2.642134,2.931199,2.084036,0.000665
1807950,2.677014,2.987488,2.111600,0.000664
1808000,2.629234,2.872478,2.065147,0.000664
1808050,2.646698,2.933977,2.088815,0.000664
1808100,2.652196,2.947709,2.083886,0.000664
1808150,2.685460,2.989328,2.109337,0.000663
1808200,2.672066,2.974076,2.099440,0.000663
1808250,2.663951,2.950535,2.096103,0.000663
1808300,2.634594,2.929709,2.087541,0.000662
1808350,2.652765,2.925352,2.076632,0.000662
1808400,2.679785,2.978478,2.112438,0.000662
1808450,2.673703,2.972654,2.108159,0.000662
1808500,2.663414,2.953528,2.094568,0.000661
1808550,2.680543,2.994841,2.109436,0.000661
1808600,2.663461,2.972999,2.096190,0.000661
1808650,2.647758,2.932764,2.085798,0.000660
1808700,2.670504,2.973848,2.104652,0.000660
1808750,2.661613,2.962195,2.103944,0.000660
1808800,2.732550,3.052259,2.137104,0.000660
1808850,2.690968,3.020277,2.124313,0.000659
1808900,2.692294,3.013876,2.125224,0.000659
1808950,2.685994,3.018786,2.117204,0.000659
1809000,2.627256,2.890852,2.070096,0.000658
1809050,2.672043,2.971688,2.107138,0.000658
1809100,2.688743,3.029458,2.117438,0.000658
1809150,2.685356,2.999311,2.114252,0.000657
1809200,2.648772,2.943693,2.089536,0.000657
1809250,2.647684,2.892991,2.073315,0.000657
1809300,2.663730,2.956522,2.103329,0.000657
1809350,2.633283,2.891449,2.071136,0.000656
1809400,2.680645,2.993918,2.107098,0.000656
1809450,2.671431,2.955107,2.097477,0.000656
1809500,2.653746,2.944531,2.096198,0.000655
1809550,2.605481,2.769576,2.036295,0.000655
1809600,2.648612,2.914672,2.080445,0.000655
1809650,2.686352,3.013014,2.123559,0.000655
1809700,2.639833,2.903539,2.079222,0.000654
1809750,2.659891,2.946327,2.094084,0.000654
1809800,2.647675,2.954397,2.091471,0.000654
1809850,2.653539,2.982941,2.100785,0.000653
1809900,2.663729,2.963980,2.096641,0.000653
1809950,2.634746,2.890338,2.071286,0.000653
1810000,2.664039,2.954670,2.091385,0.000653
1810000,2.664039,2.954670,2.091385,0.000653,0.800000,0.600635,0.517388,-0.083247
1810050,2.643456,2.880181,2.073409,0.000652
1810100,2.660002,2.973062,2.110008,0.000652
1810150,2.693737,3.020823,2.116389,0.000652
1810200,2.638378,2.953576,2.086643,0.000651
1810250,2.635297,2.924537,2.076727,0.000651
1810300,2.659907,2.917588,2.087923,0.000651
1810350,2.664706,2.955059,2.100553,0.000651
1810400,2.684435,3.010080,2.106963,0.000650
1810450,2.682701,2.997858,2.111102,0.000650
1810500,2.653218,2.959540,2.095775,0.000650
1810550,2.696725,3.002668,2.118582,0.000649
1810600,2.641876,2.941706,2.084247,0.000649
1810650,2.628806,2.890214,2.064965,0.000649
1810700,2.698236,3.029785,2.125433,0.000649
1810750,2.662151,2.952798,2.098504,0.000648
1810800,2.657245,2.962513,2.100217,0.000648
1810850,2.679577,2.996483,2.112861,0.000648
1810900,2.646441,2.934473,2.085894,0.000647
1810950,2.630547,2.893387,2.071869,0.000647
1811000,2.649675,2.928459,2.080996,0.000647
1811050,2.608320,2.872285,2.056207,0.000647
1811100,2.661164,2.968863,2.100004,0.000646
1811150,2.616503,2.874700,2.061065,0.000646
1811200,2.603386,2.832616,2.043700,0.000646
1811250,2.661768,2.972832,2.105343,0.000645
1811300,2.650763,2.942469,2.093530,0.000645
1811350,2.624066,2.875572,2.056254,0.000645
1811400,2.639793,2.898656,2.072604,0.000645
1811450,2.663590,2.974445,2.107692,0.000644
1811500,2.625919,2.886910,2.073712,0.000644
1811550,2.647631,2.920086,2.085680,0.000644
1811600,2.651234,2.935596,2.095122,0.000643
1811650,2.658544,2.930676,2.082873,0.000643
1811700,2.685099,3.004393,2.113182,0.000643
1811750,2.653268,2.928639,2.087536,0.000643
1811800,2.666619,2.962779,2.092522,0.000642
1811850,2.681430,2.992842,2.110133,0.000642
1811900,2.675049,2.982027,2.107539,0.000642
1811950,2.673711,2.995452,2.108125,0.000641
1812000,2.654345,2.940794,2.079749,0.000641
1812050,2.602163,2.854454,2.046768,0.000641
1812100,2.668702,2.981349,2.099074,0.000641
1812150,2.613824,2.870558,2.062117,0.000640
1812200,2.662649,2.944660,2.094800,0.000640
1812250,2.634847,2.905448,2.078106,0.000640
1812300,2.575691,2.761180,2.025305,0.000639
1812350,2.657641,2.959536,2.096010,0.000639
1812400,2.578223,2.785649,2.035553,0.000639
1812450,2.695220,3.008090,2.122656,0.000639
1812500,2.696671,3.021449,2.118735,0.000638
1812550,2.611256,2.881826,2.056734,0.000638
1812600,2.665818,2.974350,2.095459,0.000638
1812650,2.655289,2.950353,2.096328,0.000637
1812700,2.666069,2.980714,2.105267,0.000637
1812750,2.658723,2.954651,2.088923,0.000637
1812800,2.665527,2.957123,2.088815,0.000637
1812850,2.669197,2.972995,2.093145,0.000636
1812900,2.668924,2.955397,2.098531,0.000636
1812950,2.681510,2.971162,2.102871,0.000636
1813000,2.674742,2.990835,2.106361,0.000635
1813050,2.610595,2.880997,2.062973,0.000635
1813100,2.573894,2.795013,2.036787,0.000635
1813150,2.685278,2.990465,2.106135,0.000635
1813200,2.683786,3.001522,2.119563,0.000634
1813250,2.639975,2.912751,2.089260,0.000634
1813300,2.554885,2.760213,2.008934,0.000634
1813350,2.663661,2.963852,2.098532,0.000633
1813400,2.626889,2.906619,2.065329,0.000633
1813450,2.613016,2.862838,2.058137,0.000633
1813500,2.659578,2.937165,2.093690,0.000633
1813550,2.664846,2.960281,2.098714,0.000632
1813600,2.594685,2.831360,2.048572,0.000632
1813650,2.642731,2.929282,2.088999,0.000632
1813700,2.641317,2.963685,2.089999,0.000631
1813750,2.686223,3.010327,2.116900,0.000631
1813800,2.689032,3.003788,2.114651,0.000631
1813850,2.628524,2.878730,2.075796,0.000631
1813900,2.672963,2.963963,2.090252,0.000630
1813950,2.678756,2.991401,2.109503,0.000630
1814000,2.673677,2.998101,2.106949,0.000630
1814050,2.659210,2.953761,2.090907,0.000629
1814100,2.683140,2.994546,2.112649,0.000629
1814150,2.624353,2.880012,2.061865,0.000629
1814200,2.655874,2.971805,2.097741,0.000629
1814250,2.645706,2.907366,2.079800,0.000628
1814300,2.632920,2.878347,2.064818,0.000628
1814350,2.663773,2.971493,2.095278,0.000628
1814400,2.694646,3.009543,2.122072,0.000627
1814450,2.612900,2.880459,2.061466,0.000627
1814500,2.669497,2.992198,2.102759,0.000627
1814550,2.669778,2.955555,2.096726,0.000627
1814600,2.701537,3.023280,2.123550,0.000626
1814650,2.670029,2.976323,2.101401,0.000626
1814700,2.619899,2.863196,2.059787,0.000626
1814750,2.680734,2.984904,2.107832,0.000625
1814800,2.647447,2.952757,2.091437,0.000625
1814850,2.639064,2.924925,2.082991,0.000625
1814900,2.658768,2.926313,2.093020,0.000625
1814950,2.659236,2.965495,2.095771,0.000624
1815000,2.645098,2.939562,2.083845,0.000624
1815000,2.645098,2.939562,2.083845,0.000624,0.800000,0.609626,0.522850,-0.086776
1815050,2.651889,2.917372,2.077975,0.000624
1815100,2.674110,2.998475,2.110584,0.000624
1815150,2.684629,3.008208,2.115766,0.000623
1815200,2.645524,2.923757,2.081711,0.000623
1815250,2.602117,2.859218,2.050779,0.000623
1815300,2.663139,2.946162,2.092035,0.000622
1815350,2.702067,3.036969,2.129280,0.000622
1815400,2.657328,2.950083,2.090157,0.000622
1815450,2.663674,2.943429,2.095012,0.000622
1815500,2.420112,2.599222,1.906782,0.000621
1815550,2.641942,2.915060,2.086557,0.000621
1815600,2.687766,2.998620,2.116609,0.000621
1815650,2.670827,2.953600,2.102368,0.000620
1815700,2.676771,2.974011,2.106364,0.000620
1815750,2.694093,3.037891,2.127595,0.000620
1815800,2.640271,2.936603,2.077498,0.000620
1815850,2.637808,2.931851,2.080380,0.000619
1815900,2.681604,2.966721,2.101218,0.000619
1815950,2.638892,2.912718,2.075043,0.000619
1816000,2.654668,2.953298,2.097693,0.000618
1816050,2.651710,2.947590,2.085885,0.000618
1816100,2.598643,2.856752,2.048389,0.000618
1816150,2.641350,2.925617,2.075126,0.000618
1816200,2.674268,3.012880,2.113683,0.000617
1816250,2.666145,2.943739,2.091975,0.000617
1816300,2.630340,2.921585,2.071922,0.000617
1816350,2.673623,2.973917,2.100172,0.000617
1816400,2.530801,2.692792,1.983568,0.000616
1816450,2.611448,2.851124,2.056710,0.000616
1816500,2.631663,2.895359,2.068957,0.000616
1816550,2.670799,2.988746,2.114395,0.000615
1816600,2.669073,2.983719,2.105431,0.000615
1816650,2.640391,2.926731,2.072932,0.000615
1816700,2.690246,3.027742,2.130579,0.000615
1816750,2.627557,2.899153,2.062716,0.000614
1816800,2.675682,2.958656,2.100334,0.000614
1816850,2.645219,2.925022,2.088816,0.000614
1816900,2.615729,2.860655,2.055759,0.000613
1816950,2.678593,2.995242,2.112058,0.000613
1817000,2.654561,2.943290,2.087413,0.000613
1817050,2.642334,2.908358,2.086024,0.000613
1817100,2.649217,2.931751,2.090620,0.000612
1817150,2.633469,2.926456,2.077319,0.000612
1817200,2.670333,2.983127,2.102270,0.000612
1817250,2.658980,2.957176,2.087517,0.000611
1817300,2.635917,2.907959,2.078810,0.000611
1817350,2.609420,2.887527,2.064441,0.000611
1817400,2.678293,2.968554,2.097071,0.000611
1817450,2.702545,3.039976,2.130174,0.000610
1817500,2.643824,2.905499,2.078586,0.000610
1817550,2.573313,2.828222,2.026209,0.000610
1817600,2.561020,2.818385,2.041068,0.000610
1817650,2.646904,2.943496,2.086477,0.000609
1817700,2.328359,2.525761,1.866283,0.000609
1817750,2.543606,2.862382,2.052332,0.000609
1817800,2.695149,3.034911,2.125537,0.000608
