step,recon_loss,pred_loss,total_loss,lr
276250,0.702175,3.362866,3.713954,0.000174
276300,0.250060,2.973603,3.098633,0.000174
276350,0.208011,3.190007,3.294012,0.000174
276400,0.219154,3.408156,3.517733,0.000174
276450,0.198712,3.359081,3.458436,0.000174
276500,0.158662,2.902767,2.982098,0.000174
276550,0.611383,2.891597,3.197288,0.000174
276600,0.685931,3.363208,3.706173,0.000174
276650,0.226816,3.236048,3.349456,0.000173
276700,0.147233,2.904047,2.977663,0.000173
276750,0.138143,2.948208,3.017279,0.000173
276800,0.191209,3.219840,3.315444,0.000173
276850,0.233405,3.266701,3.383404,0.000173
276900,0.163318,2.892478,2.974137,0.000173
276950,0.081925,2.518392,2.559354,0.000173
277000,0.481203,2.929706,3.170308,0.000173
277050,0.745687,3.347291,3.720135,0.000173
277100,0.387566,3.145423,3.339206,0.000173
277150,0.138986,2.826116,2.895609,0.000173
277200,0.143313,2.795562,2.867219,0.000173
277250,0.317382,3.014439,3.173130,0.000173
277300,0.626123,3.334129,3.647190,0.000173
277350,0.467765,3.334075,3.567957,0.000173
277400,0.125664,3.020154,3.082986,0.000173
277450,0.135355,2.989827,3.057505,0.000173
277500,0.141637,2.895078,2.965896,0.000173
277550,0.350307,2.771926,2.947079,0.000173
277600,0.606762,3.127024,3.430405,0.000173
277650,0.369900,3.205332,3.390282,0.000173
277700,0.181488,3.205417,3.296161,0.000173
277750,0.207573,3.253922,3.357709,0.000173
277800,0.160087,3.003697,3.083740,0.000173
277850,0.152967,2.850521,2.927004,0.000173
277900,0.138714,2.754373,2.823730,0.000173
277950,0.161342,2.987017,3.067688,0.000173
278000,0.619616,3.369976,3.679784,0.000172
278050,0.719539,3.496312,3.856082,0.000172
278100,0.270521,3.358294,3.493555,0.000172
278150,0.521290,3.247992,3.508637,0.000172
278200,0.531348,3.072308,3.337982,0.000172
278250,0.168561,2.861115,2.945395,0.000172
278300,0.181054,2.901542,2.992068,0.000172
278350,0.182790,3.046631,3.138025,0.000172
278400,0.171716,3.232421,3.318279,0.000172
278450,0.190803,3.343547,3.438949,0.000172
278500,0.187674,3.182298,3.276135,0.000172
278550,0.149312,2.779940,2.854596,0.000172
278600,0.131779,2.569681,2.635571,0.000172
278650,0.667614,3.012845,3.346652,0.000172
278700,0.707260,3.261345,3.614975,0.000172
278750,0.167312,3.002827,3.086483,0.000172
278800,0.126588,2.970849,3.034143,0.000172
278850,0.201147,3.053488,3.154061,0.000172
278900,0.694490,3.274952,3.622197,0.000172
278950,1.034848,3.575311,4.092735,0.000172
279000,0.594348,3.435215,3.732389,0.000172
279050,0.193355,3.188217,3.284895,0.000172
279100,0.182473,3.238263,3.329500,0.000172
279150,0.194954,3.222508,3.319985,0.000172
279200,0.171914,3.194293,3.280250,0.000172
279250,0.152763,3.260559,3.336940,0.000172
279300,0.520918,3.320704,3.581163,0.000171
279350,0.597845,3.200649,3.499572,0.000171
279400,0.272368,3.314315,3.450499,0.000171
279450,0.227638,3.371776,3.485596,0.000171
279500,0.194324,3.128915,3.226076,0.000171
279550,0.295508,3.304903,3.452657,0.000171
279600,0.681373,3.590361,3.931048,0.000171
279650,0.570549,3.444591,3.729865,0.000171
279700,0.182510,3.099223,3.190478,0.000171
279750,0.221694,3.173976,3.284823,0.000171
279800,0.233860,3.383565,3.500494,0.000171
279850,0.422860,3.358121,3.569551,0.000171
279900,0.605190,3.385238,3.687833,0.000171
279950,0.385910,3.170707,3.363662,0.000171
280000,0.596438,3.014607,3.312826,0.000171
280050,0.928105,3.193583,3.657635,0.000171
280100,0.508753,3.006132,3.260508,0.000171
280150,0.181387,3.114553,3.205246,0.000171
280200,0.145575,3.101168,3.173955,0.000171
280250,0.120068,2.947059,3.007093,0.000171
280300,0.174597,3.187873,3.275172,0.000171
280350,0.157658,3.027403,3.106232,0.000171
280400,0.167712,2.989634,3.073490,0.000171
280450,0.218782,3.226774,3.336165,0.000171
280500,0.643578,3.501110,3.822899,0.000171
280550,0.626826,3.349352,3.662765,0.000171
280600,0.142638,2.803260,2.874579,0.000171
280650,0.102621,2.639783,2.691093,0.000170
280700,0.077115,2.320416,2.358974,0.000170
280750,0.038506,1.902786,1.922039,0.000170
280800,0.076684,2.207258,2.245600,0.000170
280850,0.185898,2.884366,2.977315,0.000170
280900,0.246978,3.270932,3.394422,0.000170
280950,0.520204,3.392569,3.652671,0.000170
281000,0.616623,3.156788,3.465099,0.000170
281050,0.304243,2.878895,3.031016,0.000170
281100,0.167362,3.090405,3.174086,0.000170
281150,0.132741,3.018956,3.085326,0.000170
281200,0.098113,2.643121,2.692177,0.000170
281250,0.136786,2.773434,2.841827,0.000170
281300,0.286848,3.302127,3.445551,0.000170
281350,0.348356,3.536996,3.711174,0.000170
281400,0.231757,3.273161,3.389039,0.000170
281450,0.668255,3.581597,3.915725,0.000170
281500,0.719915,3.415119,3.775077,0.000170
281550,0.202192,2.844409,2.945504,0.000170
281600,0.131860,2.921492,2.987423,0.000170
281650,0.140982,2.965203,3.035693,0.000170
281700,0.171636,3.094244,3.180062,0.000170
281750,0.185189,3.074989,3.167583,0.000170
281800,0.792450,3.272404,3.668629,0.000170
281850,0.899760,3.404832,3.854712,0.000170
281900,0.290422,3.041623,3.186835,0.000170
281950,0.192820,3.019954,3.116364,0.000169
282000,0.175708,3.030853,3.118707,0.000169
282050,0.163495,2.859629,2.941377,0.000169
282100,0.129896,2.494439,2.559387,0.000169
282150,0.068341,2.023966,2.058136,0.000169
282200,0.134686,2.328838,2.396181,0.000169
282250,0.396401,2.986529,3.184729,0.000169
282300,0.876074,3.348501,3.786538,0.000169
282350,0.689316,3.368290,3.712948,0.000169
282400,0.157493,3.032515,3.111261,0.000169
282450,0.190723,2.972379,3.067740,0.000169
282500,0.397606,3.683274,3.882077,0.000169
282550,0.371915,3.924585,4.110542,0.000169
282600,0.674957,3.706077,4.043555,0.000169
282650,0.685132,3.290996,3.633562,0.000169
282700,0.204847,2.976062,3.078485,0.000169
282750,0.163970,3.165223,3.247209,0.000169
282800,0.150139,3.140946,3.216016,0.000169
282850,0.347107,3.093183,3.266736,0.000169
282900,0.668492,3.237725,3.571971,0.000169
282950,0.469113,3.227089,3.461646,0.000169
283000,0.596440,3.388804,3.687024,0.000169
283050,0.645990,3.532394,3.855389,0.000169
283100,0.189539,3.177202,3.271971,0.000169
283150,0.130211,2.941905,3.007011,0.000169
283200,0.129784,2.799755,2.864646,0.000169
283250,0.139087,2.840946,2.910489,0.000169
283300,0.114335,2.621505,2.678673,0.000168
283350,0.159320,2.663074,2.742734,0.000168
283400,0.627633,3.093150,3.406967,0.000168
283450,0.610023,2.862959,3.167971,0.000168
283500,0.189925,2.551000,2.645962,0.000168
283550,0.153322,2.435146,2.511807,0.000168
283600,0.286115,2.411096,2.554154,0.000168
283650,0.482311,2.522564,2.763719,0.000168
283700,0.328478,2.397193,2.561433,0.000168
283750,0.163092,2.716505,2.798050,0.000168
283800,0.189413,3.361200,3.455907,0.000168
283850,0.625507,3.596749,3.909503,0.000168
283900,0.619136,3.545155,3.854723,0.000168
283950,0.775544,3.589840,3.977612,0.000168
284000,0.748628,3.263605,3.637919,0.000168
284050,0.107162,2.643433,2.697014,0.000168
284100,0.103052,2.516742,2.568268,0.000168
284150,0.103577,2.396938,2.448727,0.000168
284200,0.106874,2.305678,2.359115,0.000168
284250,0.107359,2.268871,2.322550,0.000168
284300,0.109548,2.242085,2.296859,0.000168
284350,0.122050,2.287748,2.348772,0.000168
284400,0.143571,2.369887,2.441672,0.000168
284450,0.521322,2.494550,2.755211,0.000168
284500,0.505377,2.402431,2.655120,0.000168
284550,0.102531,2.173008,2.224273,0.000168
284600,0.080782,2.144280,2.184671,0.000167
284650,0.082373,2.157085,2.198272,0.000167
284700,0.093466,2.167497,2.214230,0.000167
284750,0.103175,2.183539,2.235127,0.000167
284800,0.434385,2.308501,2.525693,0.000167
284850,0.581781,2.931793,3.222684,0.000167
284900,0.314418,3.385583,3.542792,0.000167
284950,0.202625,3.276754,3.378066,0.000167
285000,0.156390,3.246143,3.324338,0.000167
285050,0.154989,3.307219,3.384714,0.000167
285100,0.146838,3.107989,3.181408,0.000167
285150,0.304287,3.118950,3.271093,0.000167
285200,0.635690,3.257439,3.575285,0.000167
285250,0.535353,3.325272,3.592949,0.000167
285300,0.642598,3.620842,3.942141,0.000167
285350,0.566700,3.308615,3.591965,0.000167
285400,0.124999,2.719924,2.782423,0.000167
285450,0.151918,2.842475,2.918434,0.000167
285500,0.187769,3.207007,3.300891,0.000167
285550,0.573687,3.278653,3.565497,0.000167
285600,0.584615,2.963502,3.255810,0.000167
285650,0.180249,2.590320,2.680444,0.000167
285700,0.143709,2.496918,2.568773,0.000167
285750,0.546825,2.840150,3.113563,0.000167
285800,0.907677,3.247188,3.701027,0.000167
285850,0.488076,3.061778,3.305816,0.000167
285900,0.096578,2.601004,2.649293,0.000166
285950,0.068638,2.319998,2.354317,0.000166
286000,0.089383,2.526035,2.570726,0.000166
286050,0.107068,2.795721,2.849255,0.000166
286100,0.104000,2.803491,2.855491,0.000166
286150,0.205471,3.169926,3.272662,0.000166
286200,0.649812,3.318457,3.643362,0.000166
286250,0.579442,2.883784,3.173505,0.000166
286300,0.177218,2.930402,3.019011,0.000166
286350,0.130665,2.756699,2.822031,0.000166
286400,0.105285,2.616494,2.669136,0.000166
286450,0.169951,2.912497,2.997473,0.000166
286500,0.173877,2.785325,2.872263,0.000166
286550,0.157733,2.835289,2.914156,0.000166
286600,0.180033,3.094101,3.184118,0.000166
286650,0.576766,3.188052,3.476434,0.000166
286700,0.565140,3.043903,3.326473,0.000166
286750,0.150986,2.826844,2.902337,0.000166
286800,0.448891,2.897191,3.121637,0.000166
286850,0.464275,2.880142,3.112279,0.000166
286900,0.134816,2.726563,2.793972,0.000166
286950,0.377172,2.775600,2.964186,0.000166
287000,0.384970,2.751372,2.943857,0.000166
287050,0.116175,2.648123,2.706210,0.000166
287100,0.472541,2.803129,3.039400,0.000166
287150,0.561285,3.148961,3.429603,0.000166
287200,0.561107,3.340734,3.621287,0.000166
287250,0.467883,2.670174,2.904115,0.000165
287300,0.107283,1.935772,1.989413,0.000165
287350,0.129067,2.146787,2.211320,0.000165
287400,0.296402,2.893257,3.041458,0.000165
287450,0.424124,3.321879,3.533941,0.000165
287500,0.326890,3.244951,3.408396,0.000165
287550,0.219990,3.146384,3.256379,0.000165
287600,0.173024,2.990108,3.076620,0.000165
287650,0.451936,3.554546,3.780514,0.000165
287700,0.728536,4.147861,4.512129,0.000165
287750,0.649065,3.948546,4.273079,0.000165
287800,0.696817,3.635341,3.983749,0.000165
287850,0.810529,3.412034,3.817299,0.000165
287900,0.552617,3.379481,3.655789,0.000165
287950,0.287939,3.374792,3.518762,0.000165
288000,0.250151,3.366569,3.491645,0.000165
288050,0.553328,3.393361,3.670025,0.000165
288100,0.542367,3.201407,3.472591,0.000165
288150,0.152771,2.855566,2.931952,0.000165
288200,0.514384,3.122812,3.380004,0.000165
288250,0.536160,3.277386,3.545466,0.000165
288300,0.144677,3.022510,3.094849,0.000165
288350,0.138051,3.054367,3.123393,0.000165
288400,0.386620,3.084953,3.278263,0.000165
288450,0.478262,2.921530,3.160661,0.000165
288500,0.214367,2.261396,2.368580,0.000165
288550,0.102213,1.701251,1.752357,0.000164
288600,0.097416,1.604045,1.652754,0.000164
288650,0.123673,1.724726,1.786562,0.000164
288700,0.218351,2.484818,2.593993,0.000164
288750,0.272144,3.170012,3.306084,0.000164
288800,0.234260,3.164058,3.281188,0.000164
288850,0.230731,3.158861,3.274226,0.000164
288900,0.526791,3.329883,3.593279,0.000164
288950,0.830715,3.478129,3.893486,0.000164
289000,0.567164,3.360945,3.644527,0.000164
289050,0.241879,3.325336,3.446276,0.000164
289100,0.195879,3.349553,3.447492,0.000164
289150,0.161004,3.047944,3.128447,0.000164
289200,0.446427,2.968369,3.191582,0.000164
289250,1.029775,3.192082,3.706969,0.000164
289300,0.817690,3.419607,3.828452,0.000164
289350,0.237720,3.223903,3.342763,0.000164
289400,0.141507,2.784230,2.854983,0.000164
289450,0.146770,2.774548,2.847933,0.000164
289500,0.170018,3.033723,3.118732,0.000164
289550,0.630425,3.334524,3.649736,0.000164
289600,0.649194,3.343084,3.667681,0.000164
289650,0.171715,3.101580,3.187438,0.000164
289700,0.119924,2.885442,2.945404,0.000164
289750,0.134887,2.664331,2.731774,0.000164
289800,0.142558,2.438797,2.510076,0.000164
289850,0.410016,2.365916,2.570924,0.000163
289900,0.416078,2.289344,2.497383,0.000163
289950,0.150497,2.303116,2.378365,0.000163
290000,0.147755,2.589266,2.663144,0.000163
290050,0.178226,2.870438,2.959551,0.000163
290100,0.214064,3.094862,3.201893,0.000163
290150,0.178497,2.959854,3.049102,0.000163
290200,0.373566,3.117271,3.304054,0.000163
290250,0.632873,3.513702,3.830138,0.000163
290300,0.443000,3.307801,3.529301,0.000163
290350,0.714504,3.302331,3.659583,0.000163
290400,0.700171,3.391047,3.741132,0.000163
290450,0.153011,3.062496,3.139001,0.000163
290500,0.099258,2.791276,2.840905,0.000163
290550,0.086978,2.684275,2.727764,0.000163
290600,0.410161,2.835287,3.040367,0.000163
290650,0.439687,2.870786,3.090630,0.000163
290700,0.117532,2.702032,2.760798,0.000163
290750,0.129396,2.785076,2.849774,0.000163
290800,0.168916,2.871378,2.955836,0.000163
290850,0.209075,3.174440,3.278977,0.000163
290900,0.621620,3.660961,3.971771,0.000163
290950,0.597665,3.508845,3.807677,0.000163
291000,0.148350,2.928083,3.002258,0.000163
291050,0.077389,2.459995,2.498690,0.000163
291100,0.059678,2.241530,2.271369,0.000163
291150,0.062482,2.260501,2.291742,0.000163
291200,0.125790,2.793261,2.856156,0.000162
291250,0.606844,3.441061,3.744483,0.000162
291300,0.686353,3.475126,3.818303,0.000162
291350,0.325111,3.283454,3.446009,0.000162
291400,0.371554,3.090693,3.276469,0.000162
291450,0.723234,3.197437,3.559054,0.000162
291500,0.593195,3.420614,3.717212,0.000162
291550,0.163336,3.365685,3.447353,0.000162
291600,0.163008,3.233118,3.314622,0.000162
291650,0.374184,3.156980,3.344072,0.000162
291700,0.504881,3.299288,3.551728,0.000162
291750,0.300241,3.280762,3.430882,0.000162
291800,0.151890,3.190470,3.266414,0.000162
291850,0.597711,3.230954,3.529810,0.000162
291900,0.765380,3.179703,3.562393,0.000162
291950,0.282719,2.900657,3.042017,0.000162
292000,0.086960,2.687072,2.730552,0.000162
292050,0.079784,2.687365,2.727257,0.000162
292100,0.119716,2.909375,2.969233,0.000162
292150,0.432051,3.170030,3.386056,0.000162
292200,0.409273,2.929922,3.134559,0.000162
292250,0.096245,2.628441,2.676563,0.000162
292300,0.084696,2.618167,2.660515,0.000162
292350,0.420730,3.240204,3.450568,0.000162
292400,1.036111,4.068317,4.586372,0.000162
292450,0.788549,3.589823,3.984097,0.000162
292500,0.514035,3.031800,3.288817,0.000161
292550,0.498405,3.185767,3.434969,0.000161
292600,0.185254,2.945681,3.038308,0.000161
292650,0.120238,2.579313,2.639432,0.000161
292700,0.108104,2.718282,2.772334,0.000161
292750,0.176313,3.241505,3.329661,0.000161
292800,0.211273,3.267664,3.373301,0.000161
292850,0.511262,3.102983,3.358614,0.000161
292900,0.525106,3.020583,3.283136,0.000161
292950,0.198783,2.995266,3.094658,0.000161
293000,0.162371,3.114299,3.195485,0.000161
293050,0.112474,2.701671,2.757908,0.000161
293100,0.143792,2.589548,2.661444,0.000161
293150,0.610809,3.370989,3.676394,0.000161
293200,0.567535,3.494392,3.778160,0.000161
293250,0.164788,3.325921,3.408315,0.000161
293300,0.549100,3.517551,3.792100,0.000161
293350,0.537719,3.267639,3.536498,0.000161
293400,0.139051,2.814465,2.883990,0.000161
293450,0.117545,2.773395,2.832167,0.000161
293500,0.153781,2.922400,2.999291,0.000161
293550,0.153700,2.848278,2.925128,0.000161
293600,0.122433,2.788784,2.850001,0.000161
293650,0.107975,2.796554,2.850542,0.000161
293700,0.482912,2.859899,3.101355,0.000161
293750,0.633367,2.930507,3.247190,0.000161
293800,0.302330,3.027913,3.179078,0.000160
293850,0.186136,3.082160,3.175228,0.000160
293900,0.139532,2.924736,2.994502,0.000160
293950,0.107855,2.922125,2.976053,0.000160
294000,0.505793,3.245137,3.498033,0.000160
294050,0.563333,3.323915,3.605581,0.000160
294100,0.184164,3.032008,3.124090,0.000160
294150,0.138741,2.940992,3.010362,0.000160
294200,0.872036,3.615403,4.051421,0.000160
294250,0.892535,3.783737,4.230005,0.000160
294300,0.143908,3.089054,3.161008,0.000160
294350,0.105264,2.776435,2.829067,0.000160
294400,0.109544,2.745673,2.800445,0.000160
294450,0.295715,3.073555,3.221413,0.000160
294500,0.630160,3.461997,3.777077,0.000160
294550,0.503139,3.389537,3.641106,0.000160
294600,0.149034,2.865957,2.940474,0.000160
294650,0.400502,2.670296,2.870547,0.000160
294700,0.407110,2.774954,2.978509,0.000160
294750,0.130471,2.833756,2.898992,0.000160
294800,0.215347,3.163245,3.270918,0.000160
294850,0.178469,3.007632,3.096866,0.000160
294900,0.478495,3.070478,3.309726,0.000160
294950,0.508877,3.224742,3.479180,0.000160
295000,0.140526,2.892131,2.962394,0.000160
295050,0.111168,2.705493,2.761077,0.000160
295100,0.124125,2.826033,2.888095,0.000159
295150,0.153304,3.127351,3.204002,0.000159
295200,0.488076,3.291180,3.535218,0.000159
295250,0.735829,3.426448,3.794363,0.000159
295300,0.408014,3.375326,3.579333,0.000159
295350,0.150258,3.230734,3.305863,0.000159
295400,0.136808,3.157534,3.225938,0.000159
295450,0.149530,3.259217,3.333982,0.000159
295500,0.505803,3.430959,3.683861,0.000159
295550,0.555490,3.478034,3.755779,0.000159
295600,0.230280,3.444512,3.559652,0.000159
295650,0.669694,3.405678,3.740525,0.000159
295700,0.743598,2.992191,3.363990,0.000159
295750,0.213115,2.472000,2.578557,0.000159
295800,0.100786,2.679005,2.729398,0.000159
295850,0.115764,2.924430,2.982311,0.000159
295900,0.149742,2.815230,2.890100,0.000159
295950,0.169018,2.709774,2.794283,0.000159
296000,0.174608,2.646353,2.733656,0.000159
296050,0.485541,3.198552,3.441322,0.000159
296100,0.764838,3.645966,4.028385,0.000159
296150,0.465490,3.394647,3.627392,0.000159
296200,0.280375,3.094103,3.234291,0.000159
296250,0.553062,3.251438,3.527969,0.000159
296300,0.426029,2.927860,3.140874,0.000159
296350,0.085552,1.643734,1.686510,0.000159
296400,0.114882,1.743803,1.801244,0.000159
296450,0.159084,2.443615,2.523157,0.000158
296500,0.070194,1.600291,1.635388,0.000158
296550,0.132530,1.568394,1.634659,0.000158
296600,0.263946,2.914625,3.046598,0.000158
296650,0.584254,3.308326,3.600453,0.000158
296700,0.648494,2.818142,3.142389,0.000158
296750,0.300236,2.850995,3.001113,0.000158
296800,0.181180,3.175674,3.266264,0.000158
296850,0.123572,2.955635,3.017421,0.000158
296900,0.103805,2.844622,2.896524,0.000158
296950,0.152287,3.125350,3.201494,0.000158
297000,0.188248,3.322236,3.416360,0.000158
297050,0.629761,3.443585,3.758466,0.000158
297100,0.726953,3.423864,3.787341,0.000158
297150,0.284175,3.321902,3.463989,0.000158
297200,0.434715,3.385981,3.603338,0.000158
297250,0.764828,3.393184,3.775599,0.000158
297300,0.476467,2.991259,3.229492,0.000158
297350,0.107107,2.601797,2.655350,0.000158
297400,0.103299,2.678265,2.729915,0.000158
297450,0.144843,2.932679,3.005100,0.000158
297500,0.184971,2.875058,2.967543,0.000158
297550,0.290535,2.657196,2.802464,0.000158
297600,0.495591,2.692147,2.939942,0.000158
297650,0.382049,2.608538,2.799562,0.000158
297700,0.192963,2.845401,2.941883,0.000158
297750,0.860886,3.375086,3.805529,0.000157
297800,0.889133,3.466564,3.911131,0.000157
297850,0.222661,3.276680,3.388010,0.000157
297900,0.150210,3.084009,3.159113,0.000157
297950,0.478579,3.309831,3.549121,0.000157
298000,0.514481,3.376772,3.634013,0.000157
298050,0.172625,3.052833,3.139145,0.000157
298100,0.552668,3.383503,3.659837,0.000157
298150,0.586379,3.512008,3.805198,0.000157
298200,0.144758,3.017223,3.089602,0.000157
