step,recon_loss,contrastive_loss,variance_loss,covariance_loss,em_ema,contrastive_weight,lr
59050,6.496059,0.030953,0.974025,0.000033,0.000184,0.100000,0.000286
59100,6.334832,0.031608,0.974262,0.000031,0.000267,0.100000,0.000286
59150,6.377182,0.020795,0.973029,0.000042,0.000011,0.100000,0.000285
59200,6.386468,0.008654,0.971703,0.000051,0.000000,0.100000,0.000285
59250,6.254868,0.011332,0.971827,0.000048,0.000000,0.100000,0.000285
59300,6.068517,0.016256,0.971865,0.000047,0.000000,0.100000,0.000285
59350,5.974309,0.032218,0.972732,0.000041,0.000000,0.100000,0.000285
59400,6.043391,0.048702,0.974376,0.000032,0.000000,0.100000,0.000285
59450,6.110402,0.048646,0.974872,0.000028,0.000000,0.100000,0.000285
59500,6.360478,0.041374,0.974097,0.000034,0.000127,0.100000,0.000285
59550,6.377304,0.048429,0.973045,0.000043,0.000726,0.100000,0.000285
59600,6.186146,0.049021,0.972730,0.000046,0.001179,0.100000,0.000285
59650,6.362974,0.025856,0.972251,0.000048,0.000142,0.100000,0.000285
59700,6.431880,0.028448,0.972316,0.000045,0.001506,0.100000,0.000285
59750,6.407520,0.038641,0.972853,0.000041,0.000299,0.100000,0.000285
59800,6.375040,0.034480,0.972737,0.000040,0.000064,0.100000,0.000285
59850,6.229068,0.039156,0.972922,0.000037,0.000854,0.100000,0.000285
59900,6.430277,0.030978,0.973205,0.000040,0.000948,0.100000,0.000285
59950,6.598006,0.015981,0.973115,0.000043,0.002321,0.100000,0.000285
60000,6.481398,0.017708,0.972780,0.000043,0.000221,0.100000,0.000285
60050,6.210692,0.023350,0.972530,0.000044,0.000009,0.100000,0.000285
60100,5.937243,0.030701,0.972782,0.000043,0.003466,0.100000,0.000285
60150,5.762607,0.172895,0.975104,0.000032,0.000217,0.100000,0.000285
60200,5.351675,0.208104,0.976169,0.000025,0.001250,0.100000,0.000285
60250,4.980894,0.097986,0.975243,0.000026,0.002837,0.100000,0.000285
60300,5.771484,0.142766,0.976117,0.000026,0.025753,0.100000,0.000285
60350,6.477339,0.122685,0.975120,0.000032,0.036055,0.100000,0.000285
60400,6.191272,0.049663,0.972756,0.000041,0.029493,0.100000,0.000285
60450,6.052468,0.044238,0.972230,0.000044,0.024035,0.100000,0.000285
60500,5.981637,0.040845,0.972029,0.000045,0.032053,0.100000,0.000285
60550,5.916365,0.045391,0.972420,0.000042,0.029518,0.100000,0.000285
60600,5.860896,0.055410,0.973385,0.000036,0.030966,0.100000,0.000285
60650,5.829839,0.071537,0.973546,0.000039,0.026593,0.100000,0.000285
60700,5.903802,0.063568,0.972763,0.000046,0.012059,0.100000,0.000285
60750,6.231756,0.035719,0.972302,0.000049,0.001063,0.100000,0.000285
60800,6.381159,0.045948,0.972791,0.000047,0.012870,0.100000,0.000285
60850,6.108211,0.053740,0.972941,0.000043,0.000976,0.100000,0.000285
60900,5.812595,0.036485,0.972981,0.000041,0.000040,0.100000,0.000285
60950,6.085192,0.026817,0.973274,0.000039,0.000410,0.100000,0.000285
61000,6.509241,0.020928,0.973022,0.000044,0.000017,0.100000,0.000285
61050,6.577456,0.018681,0.972469,0.000049,0.000606,0.100000,0.000285
61100,6.523925,0.015430,0.972152,0.000049,0.000106,0.100000,0.000285
61150,6.189209,0.018179,0.972347,0.000046,0.000715,0.100000,0.000284
61200,5.848781,0.018343,0.972457,0.000044,0.000333,0.100000,0.000284
61250,5.946439,0.028449,0.972910,0.000041,0.001144,0.100000,0.000284
61300,6.334086,0.036823,0.973435,0.000038,0.000908,0.100000,0.000284
61350,6.495947,0.046840,0.973941,0.000034,0.000208,0.100000,0.000284
61400,6.443604,0.064724,0.973421,0.000044,0.000429,0.100000,0.000284
61450,6.376182,0.046862,0.972353,0.000053,0.000224,0.100000,0.000284
61500,6.056410,0.019488,0.972006,0.000049,0.001602,0.100000,0.000284
61550,5.833159,0.022720,0.971784,0.000048,0.000687,0.100000,0.000284
61600,5.976836,0.026988,0.972441,0.000042,0.000028,0.100000,0.000284
61650,6.136675,0.027177,0.973287,0.000037,0.001677,0.100000,0.000284
61700,6.540300,0.037703,0.973816,0.000034,0.000112,0.100000,0.000284
61750,6.897541,0.053487,0.974514,0.000034,0.000005,0.100000,0.000284
61800,6.603425,0.049299,0.974371,0.000035,0.000962,0.100000,0.000284
61850,6.220292,0.028852,0.973320,0.000040,0.000276,0.100000,0.000284
61900,6.115947,0.030991,0.972579,0.000046,0.003096,0.100000,0.000284
61950,6.169104,0.029498,0.972122,0.000048,0.001279,0.100000,0.000284
62000,6.220641,0.019628,0.972349,0.000044,0.000716,0.100000,0.000284
62050,6.137901,0.025823,0.973272,0.000037,0.000029,0.100000,0.000284
62100,6.057666,0.094118,0.973968,0.000038,0.000001,0.100000,0.000284
62150,5.880125,0.112416,0.973609,0.000040,0.001251,0.100000,0.000284
62200,5.779346,0.041598,0.972767,0.000041,0.001269,0.100000,0.000284
62250,5.770756,0.033653,0.972597,0.000047,0.004266,0.100000,0.000284
62300,6.102566,0.044209,0.973310,0.000045,0.000831,0.100000,0.000284
62350,6.460489,0.029899,0.973724,0.000037,0.000549,0.100000,0.000284
62400,6.198539,0.046544,0.974094,0.000035,0.002299,0.100000,0.000284
62450,5.941647,0.106271,0.975073,0.000030,0.000648,0.100000,0.000284
62500,6.054662,0.133019,0.975306,0.000031,0.000680,0.100000,0.000284
62550,6.364443,0.067801,0.973597,0.000041,0.000028,0.100000,0.000284
62600,6.427197,0.013636,0.972034,0.000048,0.000508,0.100000,0.000284
62650,6.508983,0.017060,0.972421,0.000047,0.002191,0.100000,0.000284
62700,6.643102,0.022071,0.972747,0.000044,0.000751,0.100000,0.000284
62750,6.593145,0.030752,0.972948,0.000042,0.000707,0.100000,0.000284
62800,6.526971,0.123984,0.974026,0.000037,0.000146,0.100000,0.000284
62850,6.488699,0.125364,0.974460,0.000033,0.000187,0.100000,0.000284
62900,6.602034,0.038223,0.973522,0.000039,0.000706,0.100000,0.000284
62950,6.374122,0.031192,0.972937,0.000042,0.000556,0.100000,0.000284
63000,5.859010,0.027594,0.972927,0.000039,0.000023,0.100000,0.000284
63050,5.735899,0.035590,0.972876,0.000042,0.000415,0.100000,0.000283
63100,6.351070,0.032490,0.972853,0.000044,0.000017,0.100000,0.000283
63150,6.785150,0.020107,0.972981,0.000041,0.000001,0.100000,0.000283
63200,6.548979,0.021547,0.973125,0.000038,0.001017,0.100000,0.000283
63250,6.209705,0.028443,0.973238,0.000040,0.000141,0.100000,0.000283
63300,6.382715,0.028093,0.973298,0.000041,0.000219,0.100000,0.000283
63350,6.715749,0.021760,0.972828,0.000043,0.000009,0.100000,0.000283
63400,6.510291,0.022631,0.972488,0.000044,0.000576,0.100000,0.000283
63450,6.430210,0.037910,0.972939,0.000041,0.000830,0.100000,0.000283
63500,6.394507,0.056170,0.973883,0.000037,0.000034,0.100000,0.000283
63550,6.370253,0.060549,0.974538,0.000033,0.000001,0.100000,0.000283
63600,6.613392,0.052087,0.974772,0.000031,0.000000,0.100000,0.000283
63650,6.698242,0.037514,0.974176,0.000037,0.000000,0.100000,0.000283
63700,6.575506,0.021204,0.972799,0.000047,0.000000,0.100000,0.000283
63750,6.465418,0.012942,0.972090,0.000049,0.000000,0.100000,0.000283
63800,6.449799,0.027206,0.972099,0.000047,0.001078,0.100000,0.000283
63850,6.332516,0.036101,0.972193,0.000045,0.001000,0.100000,0.000283
63900,6.343753,0.031954,0.972910,0.000040,0.000041,0.100000,0.000283
63950,6.334360,0.043598,0.974104,0.000034,0.002437,0.100000,0.000283
64000,6.433702,0.037593,0.973712,0.000039,0.001476,0.100000,0.000283
64050,6.604617,0.020032,0.972743,0.000044,0.005341,0.100000,0.000283
64100,6.254929,0.024280,0.972389,0.000045,0.002629,0.100000,0.000283
64150,6.233194,0.047392,0.972857,0.000045,0.001023,0.100000,0.000283
64200,6.076641,0.059012,0.973714,0.000038,0.004377,0.100000,0.000283
64250,5.562477,0.047948,0.973682,0.000036,0.002765,0.100000,0.000283
64300,5.420708,0.043022,0.973687,0.000035,0.006706,0.100000,0.000283
64350,5.373779,0.045109,0.973865,0.000034,0.004777,0.100000,0.000283
64400,5.329790,0.034916,0.972811,0.000044,0.006981,0.100000,0.000283
64450,5.262923,0.024976,0.971832,0.000050,0.011081,0.100000,0.000283
64500,5.559937,0.028564,0.972202,0.000048,0.003879,0.100000,0.000283
64550,6.330933,0.024576,0.972597,0.000047,0.000337,0.100000,0.000283
64600,6.626410,0.022808,0.972969,0.000043,0.000255,0.100000,0.000283
64650,6.393249,0.030809,0.973812,0.000036,0.001330,0.100000,0.000283
64700,6.440049,0.027308,0.973629,0.000039,0.001983,0.100000,0.000283
64750,6.465469,0.016311,0.972511,0.000047,0.001306,0.100000,0.000283
64800,6.026563,0.014663,0.971776,0.000049,0.001808,0.100000,0.000283
64850,5.685039,0.017106,0.971739,0.000049,0.001379,0.100000,0.000283
64900,6.018634,0.018588,0.972488,0.000043,0.002376,0.100000,0.000282
64950,6.358645,0.029589,0.972918,0.000042,0.000838,0.100000,0.000282
65000,6.302134,0.037994,0.973389,0.000040,0.001337,0.100000,0.000282
65050,6.152198,0.052057,0.974182,0.000037,0.003495,0.100000,0.000282
65100,6.096998,0.040969,0.973512,0.000040,0.000367,0.100000,0.000282
65150,6.216798,0.015797,0.972967,0.000039,0.000695,0.100000,0.000282
65200,6.141880,0.023305,0.973559,0.000036,0.001269,0.100000,0.000282
65250,5.932282,0.037384,0.974512,0.000030,0.000830,0.100000,0.000282
65300,5.972930,0.048899,0.975677,0.000025,0.000034,0.100000,0.000282
65350,6.142579,0.060678,0.976305,0.000022,0.000001,0.100000,0.000282
65400,6.167192,0.084781,0.976779,0.000020,0.000000,0.100000,0.000282
65450,6.224368,0.109786,0.977302,0.000018,0.000000,0.100000,0.000282
65500,6.373358,0.112877,0.977504,0.000020,0.000000,0.100000,0.000282
65550,6.480311,0.069709,0.975972,0.000027,0.000000,0.100000,0.000282
65600,6.362982,0.029144,0.974712,0.000029,0.000062,0.100000,0.000282
65650,6.198790,0.034983,0.975199,0.000024,0.000003,0.100000,0.000282
65700,6.350645,0.058741,0.975545,0.000024,0.001688,0.100000,0.000282
65750,6.338931,0.071286,0.975478,0.000025,0.002328,0.100000,0.000282
65800,6.233339,0.064439,0.975603,0.000023,0.000961,0.100000,0.000282
65850,6.296050,0.079489,0.976007,0.000022,0.000859,0.100000,0.000282
65900,6.356588,0.088796,0.976154,0.000022,0.000108,0.100000,0.000282
65950,6.540450,0.079244,0.976556,0.000019,0.000004,0.100000,0.000282
66000,6.632111,0.102042,0.977097,0.000018,0.000760,0.100000,0.000282
66050,6.356179,0.121986,0.976722,0.000020,0.000031,0.100000,0.000282
66100,6.230394,0.097638,0.975666,0.000026,0.000694,0.100000,0.000282
66150,6.375752,0.057567,0.974956,0.000028,0.000028,0.100000,0.000282
66200,6.064411,0.060125,0.975417,0.000023,0.000058,0.100000,0.000282
66250,5.563215,0.081280,0.976337,0.000018,0.000395,0.100000,0.000282
66300,5.653884,0.082015,0.976765,0.000016,0.000093,0.100000,0.000282
66350,5.892342,0.081533,0.976966,0.000016,0.000068,0.100000,0.000282
66400,5.954707,0.086670,0.977142,0.000015,0.000003,0.100000,0.000282
66450,6.181379,0.085059,0.976948,0.000017,0.000824,0.100000,0.000282
66500,6.171136,0.086967,0.976865,0.000017,0.000200,0.100000,0.000282
66550,6.068461,0.090068,0.977311,0.000015,0.000008,0.100000,0.000282
66600,5.953197,0.111135,0.977469,0.000015,0.000352,0.100000,0.000282
66650,5.778517,0.126607,0.977324,0.000017,0.000014,0.100000,0.000282
66700,5.769315,0.159543,0.977222,0.000017,0.000469,0.100000,0.000281
66750,5.772391,0.194604,0.977215,0.000018,0.000818,0.100000,0.000281
66800,5.937531,0.137303,0.977000,0.000018,0.001088,0.100000,0.000281
66850,6.213165,0.088637,0.975929,0.000024,0.002431,0.100000,0.000281
66900,6.195230,0.100197,0.975915,0.000024,0.003229,0.100000,0.000281
66950,5.822456,0.120896,0.976488,0.000018,0.000416,0.100000,0.000281
67000,5.662310,0.115414,0.976556,0.000017,0.000017,0.100000,0.000281
67050,5.732456,0.095067,0.977035,0.000015,0.000223,0.100000,0.000281
67100,5.686072,0.092638,0.977110,0.000015,0.000652,0.100000,0.000281
67150,5.816843,0.128732,0.977500,0.000014,0.000166,0.100000,0.000281
67200,6.160675,0.147243,0.978274,0.000012,0.000007,0.100000,0.000281
67250,6.180227,0.120283,0.978105,0.000013,0.000288,0.100000,0.000281
67300,5.945095,0.111904,0.977812,0.000014,0.000241,0.100000,0.000281
67350,5.627031,0.170066,0.978153,0.000014,0.000219,0.100000,0.000281
67400,5.230501,0.189456,0.977201,0.000019,0.000009,0.100000,0.000281
67450,4.713931,0.124816,0.976027,0.000021,0.001800,0.100000,0.000281
67500,4.271991,0.101544,0.976204,0.000018,0.004517,0.100000,0.000281
67550,4.118776,0.101028,0.976533,0.000016,0.003418,0.100000,0.000281
67600,3.987359,0.106495,0.976577,0.000016,0.003645,0.100000,0.000281
67650,4.040361,0.123147,0.976814,0.000015,0.005159,0.100000,0.000281
67700,4.974848,0.111275,0.977506,0.000013,0.000264,0.100000,0.000281
67750,5.868634,0.115036,0.977828,0.000012,0.000626,0.100000,0.000281
67800,5.931695,0.118594,0.977863,0.000013,0.000025,0.100000,0.000281
67850,5.958728,0.120319,0.977803,0.000014,0.001070,0.100000,0.000281
67900,5.822650,0.118079,0.977534,0.000015,0.001163,0.100000,0.000281
67950,5.638099,0.118765,0.977591,0.000014,0.004758,0.100000,0.000281
68000,5.606912,0.147126,0.977830,0.000014,0.000259,0.100000,0.000281
68050,5.547646,0.143657,0.977980,0.000013,0.000011,0.100000,0.000281
68100,5.442832,0.137021,0.978075,0.000013,0.000000,0.100000,0.000281
68150,5.642723,0.137603,0.978147,0.000012,0.000704,0.100000,0.000281
68200,5.963880,0.136191,0.978036,0.000013,0.003680,0.100000,0.000281
68250,5.845375,0.163461,0.978675,0.000012,0.000278,0.100000,0.000281
68300,5.656936,0.172030,0.979004,0.000011,0.000011,0.100000,0.000281
68350,5.698246,0.160970,0.978269,0.000013,0.001002,0.100000,0.000281
68400,5.615778,0.191852,0.978357,0.000013,0.000954,0.100000,0.000281
68450,5.525124,0.173399,0.978171,0.000013,0.002066,0.100000,0.000281
68500,5.323836,0.129474,0.977734,0.000014,0.000569,0.100000,0.000280
68550,5.589182,0.149040,0.978269,0.000012,0.000919,0.100000,0.000280
68600,5.979398,0.155047,0.978794,0.000011,0.000132,0.100000,0.000280
68650,5.780431,0.133172,0.978670,0.000011,0.000005,0.100000,0.000280
68700,5.618873,0.123824,0.978323,0.000012,0.000000,0.100000,0.000280
68750,5.366414,0.137606,0.978275,0.000013,0.001606,0.100000,0.000280
68800,5.302525,0.130973,0.978214,0.000013,0.000114,0.100000,0.000280
68850,5.379955,0.119681,0.977848,0.000014,0.000607,0.100000,0.000280
68900,5.244574,0.128881,0.977581,0.000015,0.001358,0.100000,0.000280
68950,5.347061,0.115106,0.977865,0.000014,0.000329,0.100000,0.000280
69000,5.614976,0.095271,0.978137,0.000012,0.000013,0.100000,0.000280
69050,5.763196,0.090210,0.978187,0.000012,0.000863,0.100000,0.000280
69100,5.729018,0.120868,0.978515,0.000012,0.000305,0.100000,0.000280
69150,5.682034,0.130664,0.978611,0.000012,0.000324,0.100000,0.000280
69200,5.546996,0.121104,0.977588,0.000014,0.000013,0.100000,0.000280
69250,5.030646,0.100618,0.976397,0.000017,0.000265,0.100000,0.000280
69300,4.620414,0.069736,0.976239,0.000016,0.000373,0.100000,0.000280
69350,4.442674,0.073129,0.976488,0.000015,0.002319,0.100000,0.000280
69400,4.965448,0.084312,0.977015,0.000014,0.000351,0.100000,0.000280
69450,5.377076,0.084083,0.977573,0.000012,0.001732,0.100000,0.000280
69500,4.936713,0.085807,0.977960,0.000011,0.000070,0.100000,0.000280
69550,4.757861,0.090864,0.978110,0.000011,0.000407,0.100000,0.000280
69600,4.890756,0.121811,0.978067,0.000012,0.000731,0.100000,0.000280
69650,4.986535,0.171478,0.978030,0.000013,0.000528,0.100000,0.000280
69700,4.947986,0.229414,0.978263,0.000014,0.000106,0.100000,0.000280
69750,4.885442,0.205516,0.977436,0.000016,0.002486,0.100000,0.000280
69800,4.572384,0.118755,0.976569,0.000016,0.008490,0.100000,0.000280
69850,4.801845,0.082466,0.977164,0.000013,0.000482,0.100000,0.000280
69900,5.453268,0.080620,0.977714,0.000012,0.001604,0.100000,0.000280
69950,5.220828,0.126394,0.977912,0.000012,0.002016,0.100000,0.000280
70000,4.795616,0.144330,0.978038,0.000012,0.000417,0.100000,0.000280
70050,4.916790,0.149049,0.978442,0.000011,0.000017,0.100000,0.000280
70100,5.293143,0.176316,0.978689,0.000011,0.000288,0.100000,0.000280
70150,5.482512,0.197965,0.978620,0.000012,0.001115,0.100000,0.000280
70200,5.284525,0.241078,0.979039,0.000011,0.000045,0.100000,0.000279
70250,4.823136,0.286036,0.979414,0.000009,0.000002,0.100000,0.000279
70300,4.476540,0.254403,0.979026,0.000010,0.000000,0.100000,0.000279
70350,4.325040,0.195910,0.978842,0.000010,0.000000,0.100000,0.000279
70400,4.245910,0.172797,0.978740,0.000010,0.000000,0.100000,0.000279
70450,4.147990,0.171904,0.978677,0.000010,0.000531,0.100000,0.000279
70500,4.471859,0.173006,0.978681,0.000011,0.000792,0.100000,0.000279
70550,5.189382,0.170280,0.978679,0.000011,0.002733,0.100000,0.000279
70600,5.505624,0.209861,0.979014,0.000011,0.000275,0.100000,0.000279
70650,5.272988,0.185187,0.979019,0.000011,0.002295,0.100000,0.000279
70700,5.135276,0.168246,0.978974,0.000011,0.001635,0.100000,0.000279
70750,5.405212,0.162468,0.979108,0.000010,0.002069,0.100000,0.000279
70800,5.516961,0.122079,0.979144,0.000009,0.000378,0.100000,0.000279
70850,5.361234,0.187888,0.979388,0.000009,0.001061,0.100000,0.000279
70900,5.245003,0.219765,0.979421,0.000010,0.000043,0.100000,0.000279
70950,5.249829,0.185357,0.979165,0.000010,0.000358,0.100000,0.000279
71000,5.045716,0.156550,0.978490,0.000012,0.001758,0.100000,0.000279
71050,4.791540,0.153455,0.978091,0.000013,0.001246,0.100000,0.000279
71100,5.006362,0.149475,0.978636,0.000011,0.000150,0.100000,0.000279
71150,5.234382,0.129346,0.978992,0.000010,0.000475,0.100000,0.000279
71200,5.088727,0.128226,0.978849,0.000010,0.000184,0.100000,0.000279
71250,5.204983,0.151470,0.978920,0.000011,0.000184,0.100000,0.000279
71300,5.431342,0.152985,0.978972,0.000011,0.003183,0.100000,0.000279
71350,5.279497,0.133325,0.979026,0.000010,0.000768,0.100000,0.000279
71400,5.223509,0.143461,0.979122,0.000010,0.000031,0.100000,0.000279
71450,5.406791,0.192009,0.978984,0.000011,0.000413,0.100000,0.000279
71500,5.543195,0.217546,0.979123,0.000010,0.000424,0.100000,0.000279
71550,5.329393,0.149970,0.979024,0.000010,0.000074,0.100000,0.000279
71600,5.051768,0.101650,0.978803,0.000010,0.001947,0.100000,0.000279
71650,4.905493,0.108679,0.978837,0.000010,0.000873,0.100000,0.000279
71700,4.736967,0.110813,0.978788,0.000010,0.001023,0.100000,0.000279
71750,4.993410,0.185957,0.979300,0.000010,0.000448,0.100000,0.000279
71800,5.429223,0.185364,0.979170,0.000010,0.002198,0.100000,0.000279
71850,5.341859,0.102840,0.978541,0.000011,0.002520,0.100000,0.000279
71900,5.384832,0.114906,0.978775,0.000010,0.000145,0.100000,0.000278
71950,5.353718,0.120082,0.978677,0.000011,0.003370,0.100000,0.000278
72000,4.810028,0.105096,0.978410,0.000011,0.001878,0.100000,0.000278
72050,4.871037,0.122239,0.978774,0.000011,0.001122,0.100000,0.000278
72100,5.199313,0.125119,0.978894,0.000010,0.005736,0.100000,0.000278
72150,5.128211,0.117539,0.978647,0.000010,0.005499,0.100000,0.000278
72200,5.035022,0.128625,0.978546,0.000010,0.009358,0.100000,0.000278
72250,4.930377,0.111346,0.978384,0.000010,0.010086,0.100000,0.000278
72300,5.146191,0.094212,0.977690,0.000012,0.007755,0.100000,0.000278
72350,5.230823,0.077202,0.977027,0.000013,0.013314,0.100000,0.000278
72400,5.117091,0.056090,0.977493,0.000011,0.003122,0.100000,0.000278
72450,5.062835,0.053510,0.978118,0.000010,0.002747,0.100000,0.000278
72500,4.793051,0.063044,0.978232,0.000010,0.001591,0.100000,0.000278
72550,4.464280,0.084644,0.978412,0.000010,0.000106,0.100000,0.000278
72600,4.340986,0.098297,0.978682,0.000010,0.001128,0.100000,0.000278
72650,4.721483,0.101378,0.978788,0.000009,0.000091,0.100000,0.000278
72700,5.017384,0.101572,0.978753,0.000009,0.004860,0.100000,0.000278
72750,4.706633,0.146727,0.978862,0.000010,0.007062,0.100000,0.000278
72800,4.188099,0.257211,0.978708,0.000011,0.003680,0.100000,0.000278
72850,3.644312,0.287484,0.978303,0.000011,0.009865,0.100000,0.000278
72900,3.218350,0.245722,0.978113,0.000011,0.017954,0.100000,0.000278
72950,3.093635,0.230009,0.978056,0.000011,0.026165,0.100000,0.000278
73000,2.983358,0.196182,0.977829,0.000011,0.026885,0.100000,0.000278
73050,3.376069,0.150778,0.977830,0.000011,0.008061,0.100000,0.000278
73100,4.195079,0.134295,0.978358,0.000010,0.011791,0.100000,0.000278
73150,4.462280,0.112617,0.978688,0.000010,0.001716,0.100000,0.000278
73200,4.338536,0.100243,0.978951,0.000009,0.002447,0.100000,0.000278
73250,4.559899,0.120249,0.979041,0.000009,0.010091,0.100000,0.000278
73300,4.926501,0.117335,0.978925,0.000009,0.002491,0.100000,0.000278
